engagement_id,customer_id,product_id,session_duration,session_date,device_type,watched_fully
3306,1260,6,105,2024-03-14,Tablet,True
3307,1043,7,195,2024-07-06,Mobile,True
3308,1712,7,20,2024-06-26,Tablet,True
3309,680,6,246,2024-02-29,Desktop,True
3310,584,4,118,2024-01-24,Desktop,True
3311,1485,2,4,2024-02-19,Tablet,True
3312,1809,4,105,2024-09-20,Mobile,True
3313,1925,7,61,2024-09-30,Desktop,True
3314,621,8,333,2024-06-28,Tablet,True
3315,413,8,343,2024-07-31,Desktop,True
3316,1407,10,271,2024-01-22,Mobile,True
3317,1279,6,51,2024-01-05,Tablet,False
3318,253,3,72,2024-09-26,Tablet,False
3319,826,4,80,2024-10-10,Tablet,True
3320,68,8,240,2024-05-18,Desktop,False
3321,1732,8,235,2024-05-19,Mobile,False
3322,1093,10,222,2024-08-07,Tablet,False
3323,1158,6,228,2024-05-20,Tablet,True
3324,1112,10,51,2024-06-30,Tablet,False
3325,1676,6,302,2024-10-16,Desktop,True
3326,1395,5,103,2024-09-24,Desktop,True
3327,675,2,20,2024-08-27,Desktop,True
3328,1385,8,81,2024-10-15,Mobile,False
3329,1468,3,80,2024-10-16,Mobile,False
3330,1074,3,155,2024-03-02,Desktop,False
3331,1218,4,220,2024-01-13,Tablet,True
3332,1999,8,137,2024-09-14,Tablet,False
3333,1165,2,343,2024-03-15,Desktop,True
3334,1475,10,219,2024-05-06,Desktop,False
3335,1949,10,203,2024-06-09,Desktop,False
3336,794,9,251,2024-02-02,Desktop,True
3337,88,6,111,2024-09-13,Mobile,True
3338,383,1,67,2024-02-20,Tablet,True
3339,315,1,37,2024-10-08,Desktop,True
3340,11,6,337,2024-05-08,Tablet,False
3341,1043,2,337,2024-09-08,Desktop,False
3342,970,1,284,2024-08-07,Tablet,True
3343,1424,10,294,2024-09-13,Mobile,False
3344,322,5,168,2024-08-21,Tablet,True
3345,72,4,184,2024-08-15,Mobile,True
3346,1291,6,18,2024-05-12,Desktop,True
3347,1990,8,263,2024-05-24,Desktop,True
3348,1128,7,59,2024-03-31,Desktop,False
3349,1166,7,287,2024-11-05,Mobile,True
3350,563,2,215,2024-05-05,Tablet,True
3351,823,1,270,2024-03-10,Tablet,True
3352,1769,6,317,2024-09-09,Tablet,True
3353,423,2,198,2024-08-12,Tablet,False
3354,1116,10,75,2024-01-01,Mobile,False
3355,10,10,95,2024-04-02,Tablet,True
3356,778,6,67,2024-02-20,Tablet,True
3357,896,3,188,2024-04-14,Desktop,False
3358,647,10,180,2024-10-09,Tablet,True
3359,735,4,47,2024-03-22,Desktop,False
3360,617,6,260,2024-01-26,Mobile,True
3361,261,4,314,2024-01-09,Mobile,True
3362,1009,3,216,2024-01-14,Desktop,True
3363,1874,10,137,2024-02-22,Tablet,True
3364,1869,3,37,2024-10-18,Mobile,True
3365,586,3,288,2024-10-04,Tablet,False
3366,777,1,148,2024-07-17,Mobile,True
3367,945,4,303,2024-07-13,Desktop,False
3368,760,10,19,2024-09-13,Desktop,True
3369,210,9,250,2024-05-13,Desktop,False
3370,1526,7,259,2024-02-17,Desktop,False
3371,490,6,326,2024-07-17,Tablet,True
3372,649,6,43,2024-03-20,Mobile,True
3373,1221,4,138,2024-07-11,Mobile,False
3374,1360,6,126,2024-07-18,Mobile,True
3375,156,2,242,2024-02-03,Mobile,True
3376,499,8,216,2024-01-03,Desktop,False
3377,212,10,110,2024-07-05,Tablet,False
3378,1523,3,126,2024-05-22,Mobile,True
3379,488,3,200,2024-05-16,Desktop,True
3380,433,8,214,2024-03-03,Mobile,False
3381,1072,5,31,2024-07-09,Mobile,True
3382,1938,7,85,2024-05-05,Desktop,True
3383,1167,9,179,2024-01-22,Tablet,True
3384,474,3,115,2024-08-07,Desktop,True
3385,316,7,326,2024-04-05,Mobile,True
3386,1440,10,279,2024-04-03,Mobile,False
3387,712,2,357,2024-06-05,Desktop,False
3388,1146,5,130,2024-03-23,Desktop,False
3389,777,9,162,2024-09-21,Tablet,True
3390,1347,10,86,2024-05-24,Tablet,False
3391,720,9,40,2024-04-05,Tablet,False
3392,1229,4,232,2024-06-21,Desktop,False
3393,1214,5,122,2024-11-10,Desktop,False
3394,1667,4,328,2024-07-10,Desktop,True
3395,1401,10,172,2024-07-15,Tablet,True
3396,1308,6,323,2024-06-23,Tablet,True
3397,320,10,231,2024-07-27,Tablet,True
3398,330,6,145,2024-09-23,Desktop,True
3399,676,5,109,2024-09-27,Desktop,False
3400,1747,3,110,2024-08-23,Tablet,True
3401,720,7,317,2024-01-22,Mobile,True
3402,997,4,220,2024-10-21,Mobile,True
3403,1035,1,7,2024-10-27,Tablet,True
3404,801,4,179,2024-04-22,Tablet,False
3405,1806,3,252,2024-06-15,Desktop,False
3406,1742,10,50,2024-10-11,Tablet,False
3407,138,3,353,2024-01-19,Tablet,True
3408,36,3,316,2024-08-09,Desktop,True
3409,448,4,323,2024-10-06,Tablet,True
3410,753,6,177,2024-01-26,Tablet,False
3411,814,8,6,2024-09-08,Desktop,True
3412,153,4,117,2024-06-09,Tablet,False
3413,250,3,99,2024-06-12,Tablet,True
3414,1247,5,113,2024-11-02,Desktop,False
3415,1867,9,256,2024-10-13,Mobile,False
3416,1285,3,342,2024-07-13,Desktop,False
3417,1875,8,62,2024-08-20,Desktop,True
3418,1483,3,132,2024-08-11,Tablet,False
3419,263,10,314,2024-07-16,Mobile,False
3420,843,3,271,2024-07-05,Mobile,False
3421,1983,7,156,2024-07-19,Tablet,True
3422,1762,7,102,2024-07-17,Tablet,True
3423,936,6,257,2024-07-13,Desktop,False
3424,1352,1,77,2024-07-14,Tablet,True
3425,429,2,252,2024-06-23,Mobile,True
3426,1916,7,312,2024-05-15,Tablet,True
3427,706,7,141,2024-06-16,Mobile,False
3428,1344,1,315,2024-09-06,Mobile,False
3429,1457,3,26,2024-03-22,Tablet,True
3430,1298,8,212,2024-09-13,Desktop,False
3431,578,7,223,2024-11-05,Mobile,True
3432,826,8,338,2024-02-24,Tablet,True
3433,1977,8,168,2024-07-13,Tablet,True
3434,1387,1,218,2024-03-14,Desktop,False
3435,435,2,146,2024-03-22,Mobile,False
3436,525,8,316,2024-06-12,Desktop,True
3437,1162,6,331,2024-04-02,Desktop,True
3438,489,3,31,2024-08-18,Mobile,False
3439,1743,5,320,2024-07-25,Desktop,True
3440,1242,9,284,2024-10-27,Desktop,False
3441,1570,7,306,2024-03-11,Desktop,True
3442,1157,6,23,2024-03-17,Mobile,True
3443,1876,8,227,2024-08-17,Mobile,False
3444,378,2,11,2024-10-20,Desktop,True
3445,333,9,137,2024-06-10,Mobile,True
3446,1430,2,5,2024-09-15,Mobile,True
3447,1706,4,219,2024-02-04,Tablet,False
3448,136,10,333,2024-10-16,Mobile,False
3449,278,1,231,2024-07-28,Tablet,True
3450,1975,10,227,2024-03-22,Tablet,True
3451,1995,8,88,2024-06-27,Desktop,True
3452,1788,3,234,2024-03-17,Mobile,False
3453,1623,2,185,2024-09-10,Mobile,False
3454,1587,5,210,2024-04-09,Desktop,True
3455,1014,7,172,2024-03-27,Mobile,True
3456,92,4,308,2024-09-13,Tablet,False
3457,1570,6,320,2024-07-19,Desktop,True
3458,1959,1,234,2024-07-27,Tablet,True
3459,243,4,77,2024-01-10,Mobile,False
3460,1249,1,79,2024-03-27,Tablet,False
3461,1886,7,317,2024-08-13,Mobile,True
3462,1233,3,65,2024-09-30,Mobile,False
3463,471,10,183,2024-07-30,Tablet,True
3464,1308,1,189,2024-07-28,Mobile,False
3465,69,1,179,2024-04-05,Tablet,True
3466,100,5,332,2024-02-24,Desktop,True
3467,1594,2,175,2024-04-22,Tablet,True
3468,1760,5,180,2024-02-10,Mobile,True
3469,1207,8,162,2024-03-06,Mobile,False
3470,1139,10,176,2024-08-26,Tablet,True
3471,1292,5,69,2024-01-08,Mobile,True
3472,952,6,91,2024-04-04,Desktop,True
3473,117,5,79,2024-06-06,Desktop,False
3474,1477,5,129,2024-04-12,Tablet,False
3475,1225,9,143,2024-09-21,Desktop,False
3476,737,6,255,2024-05-18,Tablet,False
3477,602,10,215,2024-04-18,Mobile,False
3478,240,1,105,2024-09-28,Tablet,True
3479,1211,4,102,2024-09-02,Desktop,True
3480,558,10,236,2024-10-21,Tablet,False
3481,820,5,88,2024-07-04,Tablet,True
3482,1251,9,244,2024-02-05,Mobile,False
3483,846,2,22,2024-09-23,Tablet,True
3484,1633,10,35,2024-06-27,Desktop,False
3485,1777,4,327,2024-09-13,Tablet,True
3486,409,8,354,2024-03-05,Tablet,True
3487,718,9,64,2024-09-06,Mobile,True
3488,1380,4,304,2024-08-02,Mobile,True
3489,755,6,70,2024-09-12,Mobile,False
3490,1033,3,152,2024-02-06,Mobile,True
3491,1071,2,103,2024-09-13,Mobile,True
3492,1512,5,63,2024-04-24,Mobile,False
3493,998,5,238,2024-08-14,Tablet,True
3494,1964,10,332,2024-05-12,Desktop,False
3495,1114,6,124,2024-04-25,Mobile,True
3496,559,7,345,2024-01-14,Tablet,True
3497,261,7,156,2024-06-06,Tablet,False
3498,45,9,176,2024-10-30,Tablet,False
3499,1859,3,339,2024-06-22,Desktop,True
3500,594,10,258,2024-08-30,Desktop,True
3501,1589,5,346,2024-05-19,Mobile,True
3502,1727,8,221,2024-08-06,Mobile,False
3503,1077,5,142,2024-03-20,Tablet,False
3504,1777,1,105,2024-08-15,Tablet,True
3505,872,4,241,2024-06-14,Tablet,True
3506,1430,2,205,2024-10-13,Mobile,False
3507,72,6,220,2024-01-09,Desktop,True
3508,1510,4,35,2024-03-17,Desktop,False
3509,183,5,317,2024-02-01,Mobile,False
3510,564,6,75,2024-06-18,Tablet,True
3511,570,6,108,2024-10-06,Tablet,True
3512,753,4,102,2024-05-09,Mobile,False
3513,1314,7,331,2024-06-21,Mobile,True
3514,307,1,9,2024-01-06,Mobile,True
3515,880,7,141,2024-06-20,Tablet,False
3516,661,7,205,2024-02-02,Tablet,True
3517,1198,2,219,2024-08-11,Desktop,True
3518,638,4,339,2024-03-29,Desktop,True
3519,1540,4,187,2024-03-22,Tablet,True
3520,188,3,151,2024-07-07,Tablet,False
3521,475,1,74,2024-01-14,Mobile,False
3522,1975,5,336,2024-02-10,Mobile,True
3523,1538,3,162,2024-07-10,Tablet,False
3524,604,5,293,2024-01-16,Desktop,True
3525,1953,9,119,2024-04-10,Tablet,True
3526,1227,4,176,2024-03-02,Mobile,False
3527,232,3,129,2024-08-11,Mobile,True
3528,1320,2,294,2024-08-02,Mobile,True
3529,1625,10,298,2024-07-04,Mobile,False
3530,1710,1,18,2024-09-17,Desktop,True
3531,585,5,26,2024-05-02,Tablet,True
3532,245,1,250,2024-08-22,Desktop,True
3533,830,1,63,2024-09-21,Desktop,True
3534,1698,4,135,2024-01-02,Desktop,True
3535,1172,3,154,2024-02-29,Mobile,False
3536,20,5,258,2024-08-16,Mobile,True
3537,1496,5,337,2024-09-07,Desktop,False
3538,419,6,291,2024-04-02,Tablet,True
3539,1882,3,177,2024-07-12,Tablet,True
3540,1043,4,128,2024-04-02,Desktop,False
3541,1277,10,5,2024-04-28,Desktop,False
3542,1154,10,195,2024-02-15,Tablet,False
3543,1977,1,265,2024-10-15,Tablet,False
3544,1156,4,212,2024-06-02,Tablet,True
3545,1537,10,339,2024-04-22,Tablet,True
3546,1575,7,293,2024-05-16,Desktop,False
3547,1992,8,75,2024-08-04,Desktop,True
3548,52,8,311,2024-03-04,Desktop,True
3549,1217,2,224,2024-08-05,Mobile,False
3550,1951,4,90,2024-01-21,Tablet,True
3551,1451,3,28,2024-05-09,Tablet,True
3552,945,10,45,2024-10-13,Mobile,True
3553,1531,3,330,2024-10-14,Desktop,True
3554,325,1,215,2024-10-21,Tablet,False
3555,1675,4,11,2024-05-30,Tablet,False
3556,1836,8,165,2024-02-14,Desktop,True
3557,324,7,18,2024-04-13,Tablet,True
3558,1676,8,6,2024-09-29,Tablet,True
3559,991,1,302,2024-09-19,Tablet,False
3560,1483,2,117,2024-01-28,Tablet,True
3561,1090,1,187,2024-04-09,Desktop,False
3562,485,7,248,2024-02-13,Tablet,True
3563,1296,10,250,2024-03-24,Mobile,False
3564,1828,10,29,2024-06-17,Tablet,True
3565,1817,2,232,2024-01-21,Mobile,True
3566,630,7,126,2024-08-17,Mobile,False
3567,1744,8,324,2024-01-12,Desktop,True
3568,1045,9,256,2024-04-30,Desktop,True
3569,973,7,343,2024-05-02,Mobile,False
3570,1224,10,34,2024-11-12,Desktop,False
3571,1912,9,332,2024-01-07,Mobile,True
3572,1935,7,147,2024-11-11,Mobile,True
3573,1204,2,141,2024-03-12,Mobile,True
3574,1228,1,290,2024-05-31,Desktop,False
3575,657,4,133,2024-07-15,Desktop,False
3576,362,10,20,2024-01-12,Desktop,True
3577,1889,2,137,2024-03-11,Tablet,True
3578,269,6,344,2024-09-06,Mobile,True
3579,937,10,125,2024-03-25,Desktop,False
3580,1505,3,311,2024-05-02,Tablet,True
3581,527,4,312,2024-09-09,Mobile,True
3582,1918,5,16,2024-01-01,Desktop,False
3583,740,6,151,2024-02-29,Desktop,True
3584,1525,7,3,2024-10-21,Desktop,True
3585,1756,3,15,2024-04-05,Tablet,True
3586,648,6,336,2024-05-02,Desktop,False
3587,1598,8,352,2024-03-24,Desktop,True
3588,585,8,5,2024-09-30,Tablet,True
3589,1752,9,345,2024-05-15,Tablet,True
3590,1572,1,188,2024-08-02,Mobile,True
3591,787,8,277,2024-04-05,Tablet,False
3592,1115,8,212,2024-01-31,Tablet,False
3593,206,8,87,2024-02-28,Desktop,False
3594,284,1,237,2024-02-11,Mobile,True
3595,445,1,159,2024-08-24,Mobile,True
3596,67,5,9,2024-06-25,Desktop,True
3597,739,8,177,2024-06-07,Tablet,True
3598,1285,9,220,2024-02-03,Desktop,False
3599,1875,2,186,2024-06-27,Mobile,True
3600,431,4,270,2024-10-02,Mobile,True
3601,1591,2,287,2024-11-03,Tablet,True
3602,1145,8,206,2024-07-27,Mobile,True
3603,1088,2,57,2024-04-11,Desktop,True
3604,1686,4,354,2024-06-09,Desktop,True
3605,1502,8,339,2024-05-22,Tablet,True
3606,919,10,151,2024-10-27,Desktop,False
3607,644,2,271,2024-01-20,Tablet,False
3608,1103,3,218,2024-11-12,Tablet,True
3609,923,9,260,2024-01-30,Mobile,True
3610,1506,10,329,2024-05-02,Desktop,False
3611,184,9,360,2024-09-24,Desktop,False
3612,1171,3,317,2024-06-10,Mobile,True
3613,1917,7,79,2024-02-16,Desktop,True
3614,786,1,1,2024-08-26,Tablet,True
3615,1018,5,341,2024-04-17,Tablet,False
3616,508,6,291,2024-04-25,Mobile,True
3617,431,3,15,2024-01-06,Desktop,True
3618,734,4,248,2024-07-22,Tablet,True
3619,999,10,316,2024-07-18,Tablet,True
3620,408,9,265,2024-04-06,Desktop,True
3621,1380,9,195,2024-09-17,Tablet,True
3622,1929,3,158,2024-03-20,Mobile,False
3623,1452,10,340,2024-05-16,Mobile,False
3624,568,9,238,2024-07-14,Tablet,False
3625,1172,7,294,2024-03-25,Desktop,True
3626,1609,9,48,2024-05-25,Desktop,True
3627,1307,6,89,2024-06-21,Mobile,True
3628,1979,1,289,2024-08-18,Tablet,False
3629,1907,8,130,2024-10-30,Desktop,True
3630,501,7,211,2024-10-31,Mobile,False
3631,853,6,157,2024-10-03,Tablet,True
3632,631,5,24,2024-10-09,Tablet,False
3633,1651,2,255,2024-07-14,Mobile,True
3634,1708,4,265,2024-08-10,Desktop,True
3635,758,10,273,2024-03-11,Desktop,True
3636,599,10,346,2024-05-20,Desktop,False
3637,1048,6,245,2024-11-10,Mobile,False
3638,1066,10,185,2024-06-08,Desktop,True
3639,223,2,170,2024-10-10,Tablet,True
3640,1499,5,318,2024-07-05,Desktop,True
3641,393,7,100,2024-08-21,Tablet,False
3642,324,9,44,2024-07-03,Tablet,False
3643,1965,10,296,2024-05-28,Desktop,True
3644,1588,1,257,2024-10-20,Mobile,False
3645,217,7,244,2024-08-12,Tablet,False
3646,1999,3,151,2024-06-26,Mobile,False
3647,569,7,6,2024-08-14,Mobile,True
3648,1119,5,62,2024-02-20,Desktop,False
3649,546,7,135,2024-03-17,Desktop,False
3650,1622,4,254,2024-01-21,Desktop,False
3651,1541,6,165,2024-08-19,Tablet,True
3652,1226,7,352,2024-01-17,Mobile,False
3653,805,1,309,2024-02-29,Mobile,True
3654,590,6,171,2024-07-19,Tablet,False
3655,881,9,209,2024-04-23,Mobile,False
3656,1485,2,359,2024-10-03,Mobile,False
3657,1821,10,206,2024-02-20,Mobile,False
3658,139,3,151,2024-02-03,Desktop,False
3659,980,9,153,2024-04-01,Desktop,False
3660,283,9,63,2024-01-17,Mobile,False
3661,1509,7,303,2024-02-10,Desktop,False
3662,550,10,4,2024-08-23,Tablet,False
3663,956,3,81,2024-10-01,Tablet,False
3664,1249,7,77,2024-03-18,Mobile,False
3665,867,2,356,2024-04-23,Desktop,False
3666,1113,5,246,2024-01-05,Tablet,True
3667,258,9,155,2024-03-30,Mobile,False
3668,1814,6,144,2024-11-05,Tablet,True
3669,377,8,17,2024-07-10,Mobile,True
3670,144,5,42,2024-01-09,Mobile,False
3671,1638,4,244,2024-07-22,Desktop,True
3672,156,3,265,2024-03-05,Mobile,True
3673,1934,4,135,2024-09-28,Desktop,True
3674,183,10,295,2024-08-29,Tablet,True
3675,1971,7,322,2024-03-30,Mobile,True
3676,59,3,114,2024-07-17,Desktop,True
3677,1550,7,189,2024-02-08,Tablet,False
3678,1105,8,32,2024-10-08,Tablet,False
3679,992,2,52,2024-08-10,Mobile,True
3680,1685,1,26,2024-08-17,Mobile,False
3681,214,8,53,2024-07-29,Desktop,False
3682,1546,9,241,2024-02-08,Mobile,True
3683,585,7,355,2024-09-03,Tablet,True
3684,266,5,312,2024-09-02,Mobile,True
3685,875,9,333,2024-07-14,Mobile,False
3686,2,1,68,2024-01-31,Tablet,True
3687,1830,1,266,2024-05-04,Tablet,True
3688,742,6,215,2024-05-23,Desktop,True
3689,1005,8,307,2024-03-28,Mobile,False
3690,1856,3,338,2024-04-12,Mobile,True
3691,307,5,359,2024-03-23,Mobile,True
3692,1849,2,211,2024-06-03,Mobile,True
3693,1068,3,167,2024-03-15,Tablet,False
3694,373,10,270,2024-07-19,Tablet,True
3695,983,3,182,2024-05-11,Desktop,True
3696,631,5,204,2024-06-23,Desktop,True
3697,1421,8,129,2024-05-30,Tablet,True
3698,1438,1,72,2024-10-12,Tablet,True
3699,1692,7,249,2024-10-11,Tablet,True
3700,1106,10,292,2024-01-23,Tablet,True
3701,713,9,248,2024-05-20,Desktop,True
3702,738,2,246,2024-05-11,Mobile,True
3703,257,3,267,2024-10-02,Desktop,True
3704,1490,4,351,2024-02-10,Desktop,True
3705,36,10,253,2024-07-26,Mobile,False
3706,630,1,254,2024-07-25,Tablet,True
3707,690,2,229,2024-03-25,Tablet,True
3708,1889,10,346,2024-08-10,Mobile,False
3709,510,9,131,2024-09-25,Tablet,True
3710,383,10,202,2024-07-31,Mobile,True
3711,253,7,315,2024-01-31,Desktop,True
3712,1543,5,245,2024-03-22,Mobile,True
3713,938,2,171,2024-10-19,Tablet,True
3714,815,5,11,2024-03-27,Tablet,True
3715,1296,9,62,2024-05-23,Tablet,True
3716,334,7,136,2024-05-28,Mobile,True
3717,137,8,10,2024-05-23,Desktop,False
3718,893,1,121,2024-04-13,Mobile,True
3719,27,5,302,2024-06-21,Mobile,True
3720,788,9,117,2024-04-16,Mobile,False
3721,1854,2,279,2024-10-07,Tablet,False
3722,61,2,322,2024-04-17,Mobile,False
3723,454,4,298,2024-05-17,Mobile,True
3724,874,4,73,2024-01-01,Tablet,False
3725,1553,1,101,2024-05-13,Mobile,False
3726,1352,10,96,2024-07-03,Tablet,True
3727,96,10,132,2024-09-12,Mobile,True
3728,1548,8,323,2024-09-07,Mobile,True
3729,367,1,136,2024-01-27,Desktop,False
3730,1125,1,91,2024-01-04,Tablet,True
3731,1966,4,273,2024-08-28,Desktop,True
3732,632,6,194,2024-10-19,Mobile,True
3733,1286,3,299,2024-07-06,Desktop,True
3734,1397,2,116,2024-09-21,Mobile,False
3735,1969,1,78,2024-04-16,Desktop,False
3736,552,6,354,2024-08-22,Desktop,True
3737,206,2,123,2024-04-02,Desktop,False
3738,1506,4,4,2024-01-22,Mobile,True
3739,1066,2,32,2024-07-05,Tablet,True
3740,1153,1,268,2024-09-10,Tablet,False
3741,178,7,335,2024-11-04,Tablet,False
3742,1722,2,294,2024-01-23,Mobile,True
3743,1434,2,97,2024-11-10,Mobile,False
3744,1728,7,207,2024-10-09,Desktop,False
3745,18,7,108,2024-08-19,Desktop,False
3746,885,4,78,2024-07-06,Tablet,False
3747,326,6,57,2024-01-27,Tablet,False
3748,1437,1,157,2024-05-16,Mobile,False
3749,162,4,246,2024-01-17,Tablet,True
3750,1,1,97,2024-07-22,Desktop,False
3751,75,5,60,2024-06-30,Desktop,True
3752,30,7,13,2024-01-24,Tablet,True
3753,1480,10,356,2024-04-13,Desktop,True
3754,1021,2,150,2024-05-07,Tablet,True
3755,1243,2,188,2024-03-26,Tablet,False
3756,893,6,292,2024-02-18,Mobile,True
3757,140,8,215,2024-06-10,Desktop,True
3758,977,4,310,2024-07-04,Desktop,True
3759,830,9,354,2024-09-29,Mobile,True
3760,1781,4,164,2024-02-12,Tablet,False
3761,107,5,241,2024-01-16,Mobile,True
3762,1872,6,162,2024-02-09,Mobile,True
3763,587,5,325,2024-06-17,Desktop,True
3764,1133,4,261,2024-10-28,Tablet,True
3765,843,2,140,2024-04-06,Mobile,False
3766,1258,6,157,2024-01-12,Tablet,False
3767,1646,7,279,2024-01-11,Tablet,False
3768,1146,3,213,2024-07-31,Mobile,True
3769,29,4,214,2024-09-16,Desktop,True
3770,260,5,110,2024-03-22,Desktop,False
3771,924,9,339,2024-06-12,Tablet,False
3772,97,8,129,2024-09-18,Mobile,False
3773,1552,4,171,2024-06-02,Tablet,True
3774,1906,8,38,2024-05-02,Desktop,False
3775,1803,3,51,2024-05-07,Mobile,False
3776,1702,8,46,2024-09-15,Mobile,False
3777,591,2,19,2024-02-08,Desktop,False
3778,179,10,225,2024-06-16,Tablet,False
3779,221,3,97,2024-09-09,Desktop,False
3780,951,2,249,2024-03-20,Tablet,False
3781,309,6,70,2024-01-23,Tablet,True
3782,251,6,143,2024-03-28,Tablet,False
3783,1168,7,337,2024-06-28,Desktop,True
3784,608,5,318,2024-05-12,Tablet,True
3785,923,8,297,2024-08-19,Tablet,True
3786,825,9,103,2024-09-12,Desktop,False
3787,683,10,207,2024-10-27,Tablet,True
3788,542,3,184,2024-04-05,Tablet,True
3789,700,2,242,2024-02-20,Tablet,True
3790,1298,2,65,2024-06-15,Desktop,True
3791,547,10,95,2024-04-06,Tablet,True
3792,1202,6,49,2024-05-17,Tablet,True
3793,1309,9,173,2024-06-04,Mobile,False
3794,1293,10,275,2024-05-07,Tablet,True
3795,530,2,298,2024-01-08,Tablet,True
3796,529,5,156,2024-04-09,Desktop,True
3797,1269,8,291,2024-11-02,Tablet,False
3798,305,2,230,2024-03-15,Tablet,True
3799,761,6,287,2024-08-23,Mobile,True
3800,1647,8,356,2024-10-17,Tablet,True
3801,1755,9,67,2024-07-28,Mobile,False
3802,7,4,160,2024-07-17,Desktop,True
3803,715,7,52,2024-04-14,Mobile,True
3804,1125,8,356,2024-06-29,Mobile,True
3805,1169,1,292,2024-03-30,Mobile,True
3806,1450,4,84,2024-04-30,Mobile,False
3807,1957,1,158,2024-09-20,Mobile,False
3808,1711,7,271,2024-02-01,Tablet,True
3809,881,5,67,2024-08-27,Mobile,False
3810,896,4,360,2024-07-02,Tablet,False
3811,1005,3,106,2024-04-17,Mobile,False
3812,947,3,335,2024-07-03,Tablet,False
3813,1810,4,49,2024-06-29,Mobile,True
3814,1323,6,214,2024-09-21,Desktop,False
3815,377,4,184,2024-07-03,Mobile,False
3816,1646,10,175,2024-05-03,Desktop,True
3817,689,9,165,2024-03-20,Tablet,True
3818,927,4,277,2024-11-04,Desktop,False
3819,927,8,160,2024-06-27,Tablet,True
3820,958,3,93,2024-04-02,Mobile,True
3821,1710,2,317,2024-05-07,Tablet,True
3822,1996,5,219,2024-07-30,Tablet,False
3823,412,4,194,2024-06-27,Mobile,True
3824,862,7,181,2024-05-21,Desktop,True
3825,229,10,276,2024-10-09,Tablet,True
3826,31,6,217,2024-09-29,Desktop,False
3827,154,5,286,2024-07-16,Mobile,False
3828,424,8,266,2024-05-17,Mobile,True
3829,405,5,346,2024-10-08,Tablet,True
3830,689,7,186,2024-04-27,Mobile,True
3831,932,7,139,2024-07-11,Mobile,False
3832,105,5,291,2024-08-25,Desktop,True
3833,1135,2,268,2024-08-30,Tablet,True
3834,170,10,335,2024-07-02,Desktop,True
3835,682,7,212,2024-08-20,Desktop,False
3836,1831,2,65,2024-03-01,Desktop,False
3837,1408,6,2,2024-07-20,Tablet,False
3838,166,5,221,2024-01-05,Desktop,True
3839,435,7,275,2024-08-22,Tablet,True
3840,107,10,209,2024-08-05,Tablet,True
3841,321,8,135,2024-01-28,Tablet,True
3842,405,6,131,2024-05-07,Mobile,False
3843,374,9,266,2024-06-27,Desktop,True
3844,332,6,305,2024-09-07,Tablet,True
3845,1127,6,334,2024-11-05,Desktop,False
3846,1018,10,136,2024-10-25,Mobile,False
3847,493,8,169,2024-03-10,Mobile,False
3848,1516,8,140,2024-01-26,Mobile,False
3849,517,1,48,2024-03-20,Mobile,True
3850,1267,7,283,2024-04-26,Mobile,True
3851,1394,4,44,2024-06-04,Mobile,True
3852,1858,4,308,2024-07-20,Tablet,False
3853,1560,10,237,2024-07-06,Mobile,True
3854,1866,8,202,2024-03-13,Mobile,True
3855,701,4,12,2024-04-30,Desktop,True
3856,1715,5,345,2024-11-08,Desktop,True
3857,637,7,333,2024-09-03,Mobile,True
3858,751,6,63,2024-06-06,Tablet,True
3859,819,8,354,2024-06-16,Desktop,False
3860,1607,2,20,2024-10-19,Tablet,False
3861,1557,1,262,2024-03-10,Desktop,False
3862,1515,1,44,2024-07-28,Desktop,True
3863,595,5,136,2024-08-04,Desktop,True
3864,951,7,304,2024-01-09,Mobile,False
3865,1950,8,185,2024-02-21,Mobile,True
3866,1056,1,276,2024-04-24,Desktop,True
